     1   -0.010    0.014      0.053  0.010    -0.74     2.54    -0.96     2.33
     2    0.094    0.053     -0.038  0.006     0.12    -4.76    -2.05     2.76
     3   -0.389    0.097     -0.240  0.199    -1.36    -5.49    -0.07     0.17
     2   -0.228   -0.315      0.054  0.006    -1.36    -5.49    -0.07     0.17
    -1    0.151    0.217     -0.184  0.010     2.54     1.68    -4.72     6.20
     3   -0.009   -0.783     -0.201  0.199     2.81    -3.81    -2.27     7.97
     2    0.512    0.234     -0.107  0.006    -0.14     3.49    -0.32     2.57
    -2    0.043    0.033      0.100  0.006    -0.10     2.52    -1.63     3.13
     1   -0.233   -0.195      0.404  0.010    -4.96    -1.30     2.30     3.27
    -3   -0.133    0.239     -0.581  0.199    -9.60    15.68   -42.40    48.86
     1    0.021   -0.003      0.025  0.010     4.09     1.44    -3.74     6.71
     3    0.211    0.222     -1.154  0.199     2.04     1.03    -5.93     7.02
     2   -0.011    0.020      0.021  0.006     0.38    -0.55     0.95     2.82
     3    0.048   -0.193      0.083  0.199     0.74    -4.66     4.36    13.35
    -1    0.169   -0.165      0.720  0.010     3.73     2.64     6.67     7.57
     1   -0.169    0.077      0.166  0.010    -0.51     3.17     4.37     7.02
    -2    0.201   -0.069      1.925  0.006    -0.28     4.78    11.28    11.82
    -1   -0.021   -0.160      0.050  0.010    -2.76    -2.21    -2.40     6.02
     2   -0.024    0.021     -0.019  0.006    -4.12    -0.98    -4.70     5.65
     1   -0.126   -0.260      0.485  0.010    -1.93    -5.29     3.32     3.90
     1    0.240   -0.061      0.143  0.010    -1.14    -2.14     0.96     4.48
     1   -0.373   -0.031      0.001  0.010    -2.34    -3.58     0.70     1.54
     1    0.134   -0.283     -0.604  0.010     0.66    -4.71    -1.90     2.33
    -1   -0.177   -0.164      0.066  0.010    -0.51    -2.10     2.79     6.00
    -2    0.315    0.136     -0.020  0.006     3.28     2.69    -0.28     0.67
     1   -0.081   -0.310     -1.208  0.010     4.49     1.62    -4.26     4.75
    -1    0.031    0.012     -0.091  0.010    -0.19    -2.14    -1.26     2.70
     1    0.282    0.047     -0.304  0.010     2.28    -4.51    -5.03     6.41
    -2    0.251    0.460     -0.584  0.006     0.87     4.36    -1.78     2.74
     1   -0.329   -0.272     -0.171  0.010    -0.26     4.74    -0.74     2.62
     3   -0.158   -0.194      0.071  0.199    -0.59    -4.78     0.37     1.65
     1   -0.036   -0.260      0.609  0.010    -1.85    -5.22     1.20     1.42
     2    0.005   -0.010     -0.178  0.006    -1.43    -5.02     0.07     0.18
    -2    0.078    0.036     -0.007  0.006     0.63     0.76     0.27     6.04
     2   -0.222   -0.274     -0.090  0.006     0.55     0.59     0.50     6.04
    -1    0.083   -0.178     -0.042  0.010    -1.27     1.64     0.68     2.78
     2    0.276   -0.217      0.490  0.006    -0.15     2.92     4.19     4.88
     2    0.092   -0.091      0.529  0.006     1.72     3.63     7.65     8.71
     2   -0.263    0.032      0.032  0.006    -2.24     3.78    -1.37     4.20
     2    0.153    0.018     -0.263  0.006     0.89     3.29    -7.14     8.13
    -2    0.182    0.217     -0.346  0.006     4.76    -3.87    -1.79     3.50
     1   -0.121   -0.287      0.079  0.010     4.46    -5.71    -0.00     0.18
