           1        3957
 event,miss,iscat,jscat=           1           0          97          67
 event,miss,iscat,jscat=           1           0         147          93
     2    0.166   -0.191     -0.330  0.006     3.37     2.05    -0.15     0.48
    -2   -0.423    0.470     -0.233  0.006     3.79     2.01    -0.02     0.18
     2   -0.167   -0.281     -0.365  0.006     3.37     2.04    -0.16     0.49
    -2   -0.090    0.559     -0.198  0.006     3.59     2.23    -0.13     0.49
 event,miss,iscat,jscat=           1           0        1577         932
     1   -0.664    0.178     -0.420  0.010    -3.18     1.02    -0.36     0.44
     1    0.142   -0.048     -0.761  0.010    -3.21     1.14    -0.22     0.33
     1   -0.215    0.489     -0.397  0.010    -3.22     1.03    -0.38     0.49
     1   -0.307   -0.359     -0.785  0.010    -3.18     1.13    -0.37     0.49
 event,miss,iscat,jscat=           1           0        1828        1495
    -2    0.021   -0.069     -0.028  0.006    -3.47     0.02     0.37     0.43
     2    0.306    0.081      0.264  0.006    -3.47    -0.00     0.22     0.40
    -2    0.127   -0.061      0.238  0.006    -3.45    -0.04     0.35     0.49
     2    0.200    0.073     -0.002  0.006    -3.41     0.02     0.27     0.49
 event,miss,iscat,jscat=           1           0        1272          72
    -1    0.375    0.157      0.268  0.010     0.89     2.53     0.17     0.29
     1   -0.362   -0.194      0.203  0.010     1.20     2.99     0.03     0.15
    -1    0.151    0.353      0.123  0.010     1.04     2.60     0.28     0.49
     1   -0.138   -0.391      0.348  0.010     0.93     2.85     0.18     0.49
 event,miss,iscat,jscat=           1           0        2100         268
    -2   -0.098    0.035     -0.032  0.006    -2.49     2.78     0.35     0.44
     2    0.001   -0.277      0.554  0.006    -2.36     2.89     0.06     0.31
    -2   -0.161    0.021      0.027  0.006    -2.54     2.80     0.34     0.49
     2    0.064   -0.263      0.494  0.006    -2.36     2.81     0.22     0.49
 event,miss,iscat,jscat=           1           0        1854         911
    -3    0.148    0.086     -0.561  0.199    -3.14     0.27    -0.01     0.40
    -2   -0.007   -0.107      0.040  0.006    -3.07     0.40    -0.06     0.42
    -3    0.186    0.167     -0.283  0.199    -3.12     0.28    -0.09     0.49
    -2   -0.046   -0.189     -0.237  0.006    -3.07     0.33    -0.03     0.49
 event,miss,iscat,jscat=           1           0        1719         106
     1    0.027    0.422      0.218  0.010     0.53     5.74     0.18     0.35
    -1   -0.262   -0.117      0.094  0.010     0.89     5.96    -0.01     0.16
     1   -0.333   -0.034      0.254  0.010     0.54     5.86     0.24     0.49
    -1    0.098    0.339      0.057  0.010     0.60     5.83     0.09     0.49
 event,miss,iscat,jscat=           1           0        1775         397
     1   -0.045    0.097     -0.059  0.010     0.95     2.29    -0.19     0.36
     3    0.073    0.154     -0.396  0.199     0.67     2.16    -0.13     0.19
     1   -0.071    0.074     -0.118  0.010     0.91     2.39    -0.25     0.49
     3    0.099    0.177     -0.337  0.199     0.72     2.26    -0.38     0.49
 event,miss,iscat,jscat=           1           0        2233        1214
     2    0.223    0.605     -0.309  0.006     1.44     0.01    -0.34     0.48
    -1   -0.008   -0.174     -0.068  0.010     1.39     0.12    -0.05     0.41
     2    0.151    0.083     -0.499  0.006     1.44     0.02    -0.34     0.49
    -1    0.064    0.348      0.122  0.010     1.39     0.04    -0.08     0.49
 event,miss,iscat,jscat=           1           0        1906        1724
     2    0.099   -0.348     -0.419  0.006    -1.12    -1.96    -0.38     0.46
     1   -0.317    0.287     -0.471  0.010    -1.03    -1.96    -0.36     0.45
     2    0.272   -0.081     -0.220  0.006    -1.12    -1.98    -0.40     0.49
     1   -0.490    0.020     -0.670  0.010    -1.05    -1.94    -0.39     0.49
 event,miss,iscat,jscat=           1           0         942         238
    -2    0.023    0.030     -0.021  0.006    -0.94    -3.66     0.34     0.46
     1    0.273    0.027      0.175  0.010    -1.04    -3.65     0.25     0.34
    -2    0.101   -0.032      0.105  0.006    -0.93    -3.64     0.32     0.49
     1    0.194    0.088      0.049  0.010    -0.92    -3.63     0.33     0.49
 event,miss,iscat,jscat=           1           0        1694         879
    -2    0.018    0.061      0.008  0.006     1.05     4.44     0.14     0.35
    -1    0.093   -0.128     -0.014  0.010     0.95     4.61     0.12     0.44
    -2   -0.036    0.027     -0.018  0.006     1.09     4.58     0.16     0.49
    -1    0.147   -0.094      0.011  0.010     0.98     4.56     0.11     0.49
 event,miss,iscat,jscat=           1           0        1339          10
    -3   -0.118    0.256      0.117  0.199     1.21    -0.04     0.22     0.46
     1    0.153   -0.182      0.244  0.010     1.40     0.13     0.06     0.41
    -3   -0.147   -0.110      0.354  0.199     1.20    -0.02     0.23     0.49
     1    0.182    0.184      0.007  0.010     1.43     0.09     0.11     0.49
 event,miss,iscat,jscat=           1           0        1157         287
     2    0.199   -0.475      0.138  0.006     1.52    -0.62     0.14     0.27
     1    0.260    0.709      0.149  0.010     1.41    -1.11    -0.01     0.18
     2    0.093   -0.458     -0.005  0.006     1.60    -0.82     0.19     0.49
     1    0.366    0.692      0.291  0.010     1.51    -0.82     0.05     0.49
 event,miss,iscat,jscat=           1           0        2204        1716
     2   -0.012    0.516     -1.210  0.006     4.22    -1.25    -0.39     0.45
    -2    0.195   -0.108     -0.890  0.006     4.18    -1.22    -0.29     0.35
     2    0.292    0.232     -1.928  0.006     4.22    -1.23    -0.43     0.49
    -2   -0.108    0.177     -0.172  0.006     4.21    -1.24    -0.42     0.49
 event,miss,iscat,jscat=           1           0        2274         677
    -3   -0.343    0.351     -1.168  0.199     0.54     2.19    -0.42     0.46
     3   -0.320    0.063     -0.496  0.199     0.62     2.40    -0.12     0.22
    -3   -0.302    0.373     -0.891  0.199     0.53     2.20    -0.45     0.49
     3   -0.362    0.041     -0.772  0.199     0.48     2.43    -0.34     0.49
 event,miss,iscat,jscat=           1           0        1097        1042
     2   -0.216    0.282     -0.420  0.006     0.55     2.36    -0.11     0.35
    -1   -0.187   -0.266     -0.279  0.010     0.73     2.55    -0.10     0.29
     2   -0.394   -0.213     -0.397  0.006     0.50     2.43    -0.22     0.49
    -1   -0.008    0.229     -0.303  0.010     0.64     2.43    -0.23     0.49
 event,miss,iscat,jscat=           1           0        1891         363
     1   -0.184   -0.135     -0.197  0.010     1.55     1.37    -0.34     0.37
    -3    0.052   -0.272     -0.414  0.199     1.49     1.07    -0.29     0.46
     1   -0.060   -0.320     -0.248  0.010     1.48     1.31    -0.42     0.49
    -3   -0.073   -0.087     -0.362  0.199     1.49     1.05    -0.32     0.49
 event,miss,iscat,jscat=           1           0         427          14
    -1   -0.196   -0.090     -0.208  0.010    -3.48     0.08     0.08     0.20
     1   -0.468    0.380     -0.107  0.010    -3.47    -0.28    -0.01     0.12
    -1   -0.006    0.050     -0.195  0.010    -3.67    -0.01    -0.12     0.49
     1   -0.658    0.239     -0.121  0.010    -3.76    -0.05    -0.07     0.49
 event,miss,iscat,jscat=           1           0        1975        1189
     2   -0.041    0.191     -0.077  0.006    -6.00    -3.15    -0.25     0.39
     1    0.066    0.014     -0.162  0.010    -6.12    -3.06    -0.36     0.47
     2   -0.062    0.190     -0.216  0.006    -6.02    -3.06    -0.29     0.49
     1    0.087    0.015     -0.023  0.010    -6.11    -3.06    -0.38     0.49
 event,miss,iscat,jscat=           1           0        1894         918
    -1    0.052    0.034     -0.220  0.010    -5.92    -4.37    -0.09     0.37
    -1    0.010   -0.053     -0.334  0.010    -5.93    -4.29     0.03     0.24
    -1    0.070   -0.051     -0.360  0.010    -5.89    -4.35    -0.21     0.49
    -1   -0.007    0.032     -0.194  0.010    -5.92    -4.33    -0.21     0.49
 event,miss,iscat,jscat=           1           0         710         398
    -2    0.339   -0.072      0.222  0.006     1.30     1.41    -0.07     0.46
     2   -0.546   -0.253     -0.161  0.006     1.41     1.42    -0.12     0.44
    -2    0.368   -0.093     -0.104  0.006     1.33     1.40    -0.05     0.49
     2   -0.575   -0.232      0.165  0.006     1.36     1.40    -0.13     0.49
 event,miss,iscat,jscat=           1           0        2037        1651
     1    0.121   -0.029      0.096  0.010    -4.40    -0.35    -0.09     0.40
     3    0.080   -0.019      0.012  0.199    -4.48    -0.49     0.02     0.34
     1    0.017    0.030     -0.041  0.010    -4.33    -0.37    -0.03     0.49
     3    0.184   -0.077      0.149  0.199    -4.42    -0.51     0.03     0.49
 event,miss,iscat,jscat=           1           0         263         216
    -2    0.211    0.163     -0.125  0.006     1.84    -4.30    -0.14     0.44
     1   -0.226    0.038     -0.106  0.010     1.97    -4.28     0.10     0.39
    -2    0.006    0.056      0.139  0.006     1.88    -4.27    -0.16     0.49
     1   -0.021    0.146     -0.369  0.010     1.88    -4.27     0.06     0.49
 event,miss,iscat,jscat=           1           0        2337        1380
     2   -0.066   -0.077     -0.078  0.006     5.64     4.56     0.42     0.47
     2   -0.113    0.179      0.361  0.006     5.80     4.49     0.20     0.30
     2   -0.301   -0.010      0.186  0.006     5.63     4.55     0.40     0.49
     2    0.122    0.112      0.097  0.006     5.75     4.57     0.37     0.49
 event,miss,iscat,jscat=           1           0        1931         933
    -1   -0.270   -0.010     -0.193  0.010    -3.06     1.34    -0.32     0.38
     1    0.035   -0.129     -0.364  0.010    -3.24     1.14    -0.24     0.36
    -1    0.001   -0.179     -0.388  0.010    -3.15     1.34    -0.38     0.49
     1   -0.236    0.040     -0.169  0.010    -3.23     1.10    -0.37     0.49
 event,miss,iscat,jscat=           1           0        1731         489
    -1    0.000   -0.053     -0.048  0.010    -0.20     0.39     0.28     0.48
     2   -0.115    0.246      0.181  0.006     0.04     0.31     0.22     0.36
    -1   -0.185    0.035      0.015  0.010    -0.20     0.38     0.27     0.49
     2    0.070    0.157      0.118  0.006    -0.01     0.41     0.29     0.49
 event,miss,iscat,jscat=           1           0        2104         803
    -2    0.176   -0.122     -0.026  0.006     1.38    -0.01     0.16     0.46
     1   -0.225   -0.215      0.395  0.010     1.45     0.08     0.07     0.41
    -2    0.040    0.107     -0.026  0.006     1.41    -0.03     0.15     0.49
     1   -0.088   -0.444      0.395  0.010     1.41     0.04     0.14     0.49
 event,miss,iscat,jscat=           1           0        2324        1027
     1   -0.105   -0.183      0.098  0.010     1.29    -0.19     0.06     0.47
    -1    0.099    0.088      0.082  0.010     1.32    -0.27     0.01     0.48
     1   -0.134   -0.032      0.201  0.010     1.27    -0.22     0.07     0.49
    -1    0.128   -0.063     -0.021  0.010     1.33    -0.26     0.02     0.49
 event,miss,iscat,jscat=           1           0         183          66
     3    0.326    0.041     -0.001  0.199     0.59    -2.73    -0.01     0.41
    -1   -0.048    0.039     -0.105  0.010     0.71    -3.02    -0.04     0.42
     3    0.255   -0.080     -0.073  0.199     0.66    -2.72    -0.02     0.50
    -1    0.023    0.160     -0.033  0.010     0.68    -3.00    -0.11     0.50
 event,miss,iscat,jscat=           1           0        1870        1257
     1   -0.317   -0.172     -0.350  0.010     0.13    -0.04    -0.28     0.37
     1    0.308   -0.158     -0.104  0.010    -0.03    -0.15    -0.28     0.43
     1    0.123    0.104     -0.369  0.010     0.05    -0.09    -0.36     0.50
     1   -0.132   -0.434     -0.085  0.010     0.03    -0.18    -0.30     0.50
 event,miss,iscat,jscat=           1           0        2367        1171
     3   -0.090    0.247     -0.128  0.199     1.06     2.43    -0.35     0.48
    -3   -0.282    0.379     -0.748  0.199     1.09     2.33    -0.16     0.27
     3   -0.250    0.184     -0.199  0.199     1.06     2.45    -0.36     0.50
    -3   -0.122    0.442     -0.677  0.199     1.02     2.43    -0.35     0.50
 event,miss,iscat,jscat=           1           0        2105        1108
     2    0.032   -0.298      0.192  0.006     1.37     0.03     0.16     0.42
     1   -0.120    0.247     -0.080  0.010     1.35    -0.17    -0.02     0.48
     2    0.039   -0.120      0.345  0.006     1.38    -0.04     0.20     0.50
     1   -0.127    0.069     -0.233  0.010     1.34    -0.16    -0.03     0.50
 event,miss,iscat,jscat=           1           0         999         266
     1    0.216   -0.125      0.037  0.010     0.42     5.17    -0.16     0.25
     1   -0.311   -0.089     -0.253  0.010     0.84     4.85     0.04     0.18
     1    0.141   -0.317     -0.036  0.010     0.63     5.05    -0.13     0.50
     1   -0.236    0.104     -0.181  0.010     0.60     4.78    -0.16     0.50
 event,miss,iscat,jscat=           1           0        2109        1117
    -2    0.004   -0.003      0.006  0.006    -4.32    -0.03    -0.21     0.42
    -2   -0.043    0.503     -0.110  0.006    -4.29    -0.29    -0.09     0.26
    -2   -0.005    0.442     -0.118  0.006    -4.29    -0.06    -0.16     0.50
    -2   -0.034    0.058      0.015  0.006    -4.31    -0.06    -0.14     0.50
 event,miss,iscat,jscat=           1           0        1093         111
     3    0.196    0.345     -0.285  0.199     0.76     0.04     0.13     0.46
    -2   -0.320    0.138      0.414  0.006     0.80     0.11     0.08     0.45
     3   -0.242    0.595      0.379  0.199     0.77     0.07     0.11     0.50
    -2    0.118   -0.111     -0.250  0.006     0.77     0.12     0.12     0.50
 event,miss,iscat,jscat=           1           0        1001         776
    -2   -0.190    0.052      0.239  0.006     3.80     2.45     0.06     0.46
     2    0.121   -0.077     -0.351  0.006     3.56     2.61     0.05     0.40
    -2    0.073   -0.124      0.249  0.006     3.77     2.45     0.09     0.50
     2   -0.142    0.098     -0.361  0.006     3.59     2.59    -0.04     0.50
 event,miss,iscat,jscat=           1           0        1399         235
     1   -0.015    0.409     -0.061  0.010    -3.14    -1.27    -0.28     0.42
    -1   -0.615    0.287     -0.584  0.010    -3.15    -1.22    -0.14     0.40
     1   -0.167    0.390      0.042  0.010    -3.14    -1.19    -0.30     0.50
    -1   -0.463    0.306     -0.687  0.010    -3.22    -1.18    -0.20     0.50
 event,miss,iscat,jscat=           1           0        1159        1058
     1    0.455    0.424      1.059  0.010    -3.29     0.15     0.19     0.27
    -1   -0.079   -0.379      0.308  0.010    -2.98     0.35     0.12     0.26
     1   -0.108    0.152      1.179  0.010    -3.20     0.23     0.39     0.50
    -1    0.483   -0.107      0.188  0.010    -3.02     0.16     0.27     0.50
 event,miss,iscat,jscat=           1           0        2105        1613
     2    0.039   -0.120      0.345  0.006     1.38    -0.04     0.20     0.50
     2    0.059    0.021     -0.220  0.006     1.23    -0.07     0.23     0.45
     2   -0.221   -0.112      0.124  0.006     1.38    -0.04     0.20     0.50
     2    0.319    0.013      0.000  0.006     1.25    -0.06     0.19     0.50
 event,miss,iscat,jscat=           1           0        2139         462
     2   -0.239   -0.217      0.132  0.006     2.65     5.04     0.29     0.42
     1    0.178    0.194      0.398  0.010     2.43     4.92     0.11     0.20
     2   -0.029   -0.254      0.011  0.006     2.60     5.00     0.32     0.50
     1   -0.032    0.232      0.520  0.010     2.54     5.04     0.36     0.50
 event,miss,iscat,jscat=           1           0        1905        1677
     2   -0.268    0.321     -0.261  0.006     2.56    -0.27    -0.26     0.38
     1   -0.038   -0.042     -0.313  0.010     2.49    -0.23    -0.08     0.34
     2   -0.016   -0.079     -0.207  0.006     2.49    -0.19    -0.33     0.50
     1   -0.290    0.358     -0.367  0.010     2.47    -0.26    -0.24     0.50
 event,miss,iscat,jscat=           1           0        2286        2216
     1    0.130    0.210     -0.475  0.010    -1.77     3.39    -0.33     0.46
    -1    0.027   -0.186     -0.045  0.010    -1.79     3.43    -0.40     0.45
     1    0.102    0.047      0.072  0.010    -1.76     3.40    -0.36     0.50
    -1    0.054   -0.023     -0.592  0.010    -1.79     3.38    -0.41     0.50
 event,miss,iscat,jscat=           1           0        1982         222
     1    0.118   -0.084      0.000  0.010     0.03     1.64    -0.18     0.39
    -1    0.167    0.070     -0.036  0.010    -0.13     1.46    -0.06     0.17
     1    0.244   -0.056      0.016  0.010     0.12     1.58    -0.18     0.50
    -1    0.042    0.043     -0.051  0.010     0.17     1.58    -0.13     0.50
 event,miss,iscat,jscat=           1           0         675         215
     1   -0.621    0.096     -0.083  0.010     2.39    -4.59    -0.06     0.22
     2    0.230   -0.748     -0.384  0.006     2.06    -4.46    -0.16     0.40
     1   -0.393    0.065      0.267  0.010     2.11    -4.55    -0.10     0.50
     2    0.002   -0.717     -0.734  0.006     2.09    -4.54    -0.20     0.50
 event,miss,iscat,jscat=           1           0        1352         268
    -2   -0.487    0.724     -0.099  0.006    -2.48     2.55     0.13     0.40
     2    0.064   -0.263      0.494  0.006    -2.36     2.81     0.22     0.49
    -2   -0.075    0.857      0.257  0.006    -2.53     2.64     0.12     0.50
     2   -0.349   -0.395      0.138  0.006    -2.36     2.81     0.23     0.50
 event,miss,iscat,jscat=           1           0        1712          66
     1   -0.054   -0.367      0.082  0.010     0.84    -2.97    -0.31     0.42
    -1    0.023    0.160     -0.033  0.010     0.68    -3.00    -0.11     0.50
     1    0.105    0.079     -0.126  0.010     0.83    -3.05    -0.29     0.50
    -1   -0.137   -0.286      0.175  0.010     0.68    -2.99    -0.11     0.50
 event,miss,iscat,jscat=           1           0        1437         183
    -3    0.059    0.413     -0.073  0.199     0.66    -2.81    -0.01     0.40
     3    0.255   -0.080     -0.073  0.199     0.66    -2.72    -0.02     0.50
    -3   -0.066    0.232      0.068  0.199     0.67    -2.72    -0.03     0.50
     3    0.379    0.101     -0.213  0.199     0.66    -2.73    -0.02     0.50
 event,miss,iscat,jscat=           1           0        1156         526
    -2   -0.185    0.211      0.268  0.006     1.48    -0.55     0.25     0.40
     1    0.025   -0.185      0.414  0.010     1.52    -0.30     0.14     0.21
    -2   -0.211    0.096      0.098  0.006     1.43    -0.50     0.31     0.50
     1    0.051   -0.070      0.584  0.010     1.53    -0.42     0.40     0.50
 event,miss,iscat,jscat=           1           0        1410         924
     1    0.412    0.313     -0.165  0.010    -3.02     1.33    -0.16     0.30
    -1    0.102    0.089     -0.118  0.010    -3.08     1.52    -0.09     0.32
     1    0.308    0.317     -0.193  0.010    -2.87     1.44    -0.22     0.50
    -1    0.206    0.085     -0.090  0.010    -2.97     1.61    -0.21     0.50
 event,miss,iscat,jscat=           1           0        1309         193
     2    0.341    0.026     -0.087  0.006     1.27    -1.70    -0.23     0.29
     2   -0.169   -0.081     -0.237  0.006     1.73    -1.79    -0.10     0.17
     2    0.297    0.091     -0.042  0.006     1.47    -1.68    -0.28     0.50
     2   -0.125   -0.146     -0.282  0.006     1.55    -1.87    -0.36     0.50
 event,miss,iscat,jscat=           1           0         855         595
     2   -0.340   -0.198      0.039  0.006    -0.69    -2.02    -0.06     0.43
     2   -0.194    0.137     -0.014  0.006    -0.67    -2.09     0.01     0.42
     2   -0.257   -0.163      0.115  0.006    -0.75    -2.05    -0.06     0.50
     2   -0.277    0.101     -0.090  0.006    -0.73    -2.04     0.00     0.50
 event,miss,iscat,jscat=           1           0         403         329
    -3    0.986   -0.062      0.760  0.199    -1.33    -2.79     0.11     0.19
     1   -0.772   -0.347      0.330  0.010    -0.97    -2.92     0.24     0.41
    -3    0.747    0.400      0.735  0.199    -1.09    -2.80     0.30     0.50
     1   -0.533   -0.809      0.355  0.010    -1.06    -2.95     0.28     0.50
 event,miss,iscat,jscat=           1           0         375         160
    -3    0.180    0.336      0.464  0.199     2.68    -4.39     0.08     0.47
     2    0.273    0.022     -0.125  0.006     2.67    -4.54     0.21     0.45
    -3    0.206    0.068      0.450  0.199     2.69    -4.37     0.11     0.50
     2    0.247    0.289     -0.110  0.006     2.72    -4.54     0.19     0.50
 event,miss,iscat,jscat=           1           0        1773        1226
     1   -0.186    0.017      0.067  0.010     4.49     1.57     0.16     0.36
     3   -0.019    0.213     -0.038  0.199     4.34     1.53     0.24     0.34
     1    0.011   -0.070     -0.009  0.010     4.35     1.58     0.21     0.50
     3   -0.216    0.299      0.038  0.199     4.33     1.64     0.22     0.50
 event,miss,iscat,jscat=           1           0         538         303
    -3    0.383    0.123     -0.249  0.199     1.70     0.61    -0.18     0.49
     2    0.013   -0.107     -0.095  0.006     1.53     0.95    -0.10     0.21
    -3    0.193    0.137     -0.264  0.199     1.72     0.62    -0.19     0.50
     2    0.203   -0.122     -0.080  0.006     1.56     0.73    -0.29     0.50
 event,miss,iscat,jscat=           1           0        1676         947
    -1   -0.106    0.221      0.164  0.010     2.49    -0.23    -0.08     0.34
     1   -0.221    0.073     -0.062  0.010     2.61    -0.35     0.16     0.31
    -1   -0.185    0.328      0.100  0.010     2.43    -0.11     0.01     0.50
     1   -0.142   -0.034      0.001  0.010     2.42    -0.29     0.11     0.50
 event,miss,iscat,jscat=           1           0         824         796
     3    0.253    0.406      0.348  0.199    -2.23     3.13     0.12     0.24
     2   -0.294   -0.141     -0.043  0.006    -1.78     3.38     0.07     0.28
     3    0.311    0.379      0.224  0.199    -2.12     3.30     0.27     0.50
     2   -0.352   -0.114      0.081  0.006    -1.98     3.28     0.04     0.50
 event,miss,iscat,jscat=           1           0        1170         699
     2   -0.248   -0.537      0.283  0.006     0.50    -4.19     0.21     0.34
     1    0.157    0.263      0.144  0.010     0.56    -4.45     0.31     0.44
     2   -0.416   -0.355      0.170  0.006     0.44    -4.32     0.28     0.51
     1    0.325    0.081      0.256  0.010     0.59    -4.40     0.34     0.51
 event,miss,iscat,jscat=           1           0        2045        1591
     2   -0.378   -0.224     -0.271  0.006    -2.79    -1.26    -0.31     0.41
     2    0.212    0.306     -0.192  0.006    -2.99    -1.23    -0.39     0.45
     2   -0.438    0.181     -0.435  0.006    -2.87    -1.30    -0.36     0.51
     2    0.272   -0.099     -0.028  0.006    -2.96    -1.19    -0.41     0.51
 event,miss,iscat,jscat=           1           0        1049          51
    -2   -0.033    0.390     -0.039  0.006    -3.30    -0.43    -0.07     0.41
     1    0.579   -0.359      0.196  0.010    -3.24    -0.17     0.11     0.43
    -2   -0.125    0.026     -0.276  0.006    -3.30    -0.33    -0.08     0.51
     1    0.670    0.005      0.433  0.010    -3.18    -0.21     0.13     0.51
 event,miss,iscat,jscat=           1           0        1342          58
     2    0.497   -0.043      0.088  0.006     0.69     5.42     0.17     0.29
     2    0.079    0.304      0.041  0.006     0.80     5.04     0.08     0.15
     2    0.161    0.020     -0.188  0.006     0.90     5.40     0.21     0.51
     2    0.415    0.241      0.317  0.006     0.89     5.39     0.12     0.51
 event,miss,iscat,jscat=           1           0        1445        1210
    -3    0.129   -0.067      0.172  0.199     0.26     5.30     0.32     0.46
     1    0.051   -0.255     -0.056  0.010     0.41     5.48     0.17     0.44
    -3    0.080   -0.351      0.001  0.199     0.28     5.29     0.35     0.51
     1    0.100    0.029      0.115  0.010     0.42     5.41     0.15     0.51
 event,miss,iscat,jscat=           1           0         499         410
     2   -0.345    0.235      0.000  0.006     5.29     1.22     0.18     0.47
     1    0.387   -0.022      0.417  0.010     5.21     1.21     0.00     0.39
     2    0.063   -0.023     -0.260  0.006     5.26     1.24     0.18     0.51
     1   -0.021    0.236      0.678  0.010     5.29     1.21     0.09     0.51
 event,miss,iscat,jscat=           1           0        1694         587
    -2   -0.036    0.027     -0.018  0.006     1.09     4.58     0.16     0.49
     1    0.280    0.346      0.136  0.010     0.87     4.27     0.16     0.21
    -2    0.280    0.364      0.122  0.006     1.08     4.59     0.15     0.51
     1   -0.036    0.009     -0.004  0.010     1.05     4.49     0.25     0.51
 event,miss,iscat,jscat=           1           0        1341         873
    -1   -0.006   -0.051      0.519  0.010     0.69     5.42     0.17     0.29
    -3    0.323    0.335      0.691  0.199     0.78     5.10     0.12     0.24
    -1    0.215   -0.070      0.291  0.010     0.69     5.39     0.39     0.51
    -3    0.102    0.353      0.919  0.199     0.88     5.20     0.34     0.51
 event,miss,iscat,jscat=           1           0        2007        1911
     1    0.128    0.039      0.054  0.010     1.22    -5.10     0.11     0.39
     2   -0.230   -0.049      0.007  0.006     1.53    -5.23    -0.03     0.38
     1    0.062    0.102      0.123  0.010     1.33    -5.07     0.16     0.51
     2   -0.164   -0.112     -0.062  0.006     1.41    -5.26    -0.03     0.51
 event,miss,iscat,jscat=           1           0        2340         998
    -2    0.186   -0.175     -0.155  0.006     0.49     5.11    -0.43     0.47
     2    0.198   -0.292     -0.905  0.006     0.42     5.17    -0.16     0.25
    -2   -0.055   -0.025     -0.193  0.006     0.51     5.09    -0.45     0.51
     2    0.439   -0.443     -0.867  0.006     0.47     5.09    -0.41     0.51
 event,miss,iscat,jscat=           1           0        1748        1743
     1   -0.011    0.056     -0.127  0.010     0.28     5.35     0.31     0.46
    -2    0.058   -0.223      0.297  0.006     0.31     5.40     0.19     0.44
     1    0.009   -0.204      0.306  0.010     0.28     5.37     0.26     0.51
    -2    0.038    0.037     -0.137  0.006     0.32     5.36     0.25     0.51
 event,miss,iscat,jscat=           1           0        1707        1388
     1    0.020    0.171     -0.085  0.010    -3.26    -0.01     0.26     0.48
     2   -0.138   -0.168      0.368  0.006    -3.23     0.01     0.10     0.40
     1   -0.128   -0.256      0.109  0.010    -3.26     0.01     0.25     0.51
     2    0.010    0.260      0.174  0.006    -3.27    -0.03     0.20     0.51
 event,miss,iscat,jscat=           1           0        1098         676
    -1    0.058    0.425      0.426  0.010     0.47     2.12    -0.07     0.45
    -2   -0.360   -0.159      0.022  0.006     0.44     2.41    -0.19     0.41
    -1    0.132    0.174      0.507  0.010     0.48     2.16    -0.02     0.51
    -2   -0.434    0.092     -0.058  0.006     0.35     2.37    -0.18     0.51
 event,miss,iscat,jscat=           1           0         718         421
    -3   -0.473    0.051     -0.037  0.199     1.11    -4.11    -0.09     0.23
     1    0.530    0.515     -0.024  0.010     0.85    -4.18     0.13     0.48
    -3   -0.233   -0.017      0.366  0.199     0.85    -4.08    -0.12     0.51
     1    0.289    0.584     -0.427  0.010     0.88    -4.16     0.13     0.51
 event,miss,iscat,jscat=           1           0        2280        1456
     2   -0.596   -0.018      4.070  0.006     1.55     0.53     0.44     0.46
     1    0.354   -0.044      0.287  0.010     1.35     0.46     0.28     0.31
     2    0.301    0.235      3.463  0.006     1.55     0.53     0.49     0.51
     1   -0.543   -0.297      0.894  0.010     1.50     0.44     0.40     0.51
 event,miss,iscat,jscat=           1           0        1854         784
    -3    0.186    0.167     -0.283  0.199    -3.12     0.28    -0.09     0.49
     2   -0.129    0.162      0.232  0.006    -3.11     0.21    -0.13     0.49
    -3    0.045   -0.124     -0.141  0.199    -3.11     0.29    -0.11     0.51
     2    0.013    0.453      0.090  0.006    -3.12     0.22    -0.11     0.51
 event,miss,iscat,jscat=           1           0        2378         281
    -1   -0.335    0.200     -0.504  0.010    -3.96    -3.74    -0.38     0.48
     2    0.083   -0.004     -0.074  0.006    -4.01    -3.66    -0.28     0.45
    -1   -0.031   -0.007     -0.397  0.010    -3.98    -3.73    -0.40     0.51
     2   -0.220    0.204     -0.181  0.006    -3.97    -3.66    -0.32     0.51
 event,miss,iscat,jscat=           1           0         233          28
     1    0.049    0.392     -0.449  0.010     0.24     1.88     0.23     0.46
     1   -0.057   -0.222      0.265  0.010     0.35     2.26    -0.01     0.13
     1    0.061    0.073      0.370  0.010     0.24     1.92     0.19     0.51
     1   -0.069    0.097     -0.554  0.010     0.29     2.02     0.28     0.51
 event,miss,iscat,jscat=           1           0         102          10
    -2    0.151   -0.143      0.186  0.006     1.38     0.13     0.02     0.42
     1    0.182    0.184      0.007  0.010     1.43     0.09     0.11     0.49
    -2   -0.004   -0.110     -0.020  0.006     1.43     0.09     0.08     0.51
     1    0.337    0.151      0.213  0.010     1.45     0.10     0.11     0.51
 event,miss,iscat,jscat=           1           0        2006        1911
    -2    0.369   -0.117      0.101  0.006     1.22    -5.10     0.11     0.39
     2   -0.164   -0.112     -0.062  0.006     1.41    -5.26    -0.03     0.51
    -2    0.241   -0.283     -0.156  0.006     1.33    -5.14     0.14     0.51
     2   -0.036    0.055      0.194  0.006     1.41    -5.26    -0.03     0.51
 event,miss,iscat,jscat=           1           0        2124        1970
     2    0.045    0.085      0.031  0.006     3.60    -1.74     0.26     0.42
     2   -0.479    0.651      1.374  0.006     3.88    -1.86     0.34     0.39
     2   -0.336    0.418      0.509  0.006     3.64    -1.66     0.29     0.51
     2   -0.098    0.318      0.897  0.006     3.84    -1.81     0.45     0.51
 event,miss,iscat,jscat=           1           0        1455         324
