      1      1   2775    3.8609      169 156  12 157   4 152      0.0000
  2212    0.000    0.000     -9.7549  0.940    -4.27     4.32    -0.20     0.20
  2112    0.000    0.000     -9.7549  0.940    -7.08    -4.86    -0.20     0.20
  2212    0.000    0.000      9.7549  0.940     6.91     4.34     0.20     0.20
  2112    0.000    0.000      9.7549  0.940     5.34    -2.68     0.20     0.20
  2112    0.000    0.000     -9.7549  0.940    -6.19     1.76    -0.20     0.20
  2212    0.000    0.000      9.7549  0.940     7.71    -0.33     0.20     0.20
  2112    0.000    0.000      9.7549  0.940     3.10    -2.76     0.20     0.20
  2212    0.000    0.000     -9.7549  0.940    -0.38     7.27    -0.20     0.20
  2212    0.000    0.000     -9.7549  0.940    -2.66    -2.83    -0.20     0.20
  2112    0.000    0.000     -9.7549  0.940    -4.94    -2.50    -0.20     0.20
  2112    0.000    0.000      9.7549  0.940     4.42     5.95     0.20     0.20
  2112    0.000    0.000      9.7549  0.940     7.04     3.52     0.20     0.20
  2112    0.000    0.000      9.7549  0.940     3.77     4.74     0.20     0.20
  -211    0.023   -0.032      0.0880  0.140     3.82    19.68     6.82    27.80
    22    0.026   -0.113     -0.0068  0.000     1.66    -0.58    -0.05     0.80
    22   -0.035    0.048      0.0043  0.000     0.89    -0.56     0.06     0.80
    22    0.038    0.033     -0.0044  0.000     5.63    -0.52    -0.07     0.80
    22    0.069   -0.190      0.0197  0.000     4.07     1.23     0.08     0.80
    22    0.213    0.219      0.0316  0.000    -2.24    -2.47     0.08     0.80
    22   -0.207   -0.187      0.0352  0.000     3.14     2.08     0.10     0.80
    22    0.115    0.109     -0.0534  0.000     0.24     0.86    -0.26     0.80
    22   -0.047   -0.171      0.0662  0.000    -6.07    -1.46     0.28     0.80
    22   -0.107   -0.080     -0.0735  0.000    -3.99     0.93    -0.39     0.80
    22   -0.201   -0.723      0.4763  0.000    -3.02    -3.85     0.54     1.00
    22    0.192    0.146     -0.1595  0.000     3.71     2.73    -0.55     1.00
    22   -0.106   -0.095     -0.0950  0.000     0.83     3.44    -0.55     1.00
    22   -0.035    0.197     -0.1368  0.000    -6.09    -3.41    -0.56     1.00
    22    0.007    0.076     -0.0530  0.000    -2.38     3.91    -0.57     1.00
    22    0.033    0.010     -0.0279  0.000    -2.68    -0.16    -0.62     1.00
    22    0.522   -0.023      0.4845  0.000    -2.37     1.22     0.68     1.00
   111    0.184   -0.306     -0.3124  0.135     5.37    -7.47    -0.48     5.00
   111   -0.334    0.163      0.2846  0.135    -7.28     4.16    -0.01     1.60
   111    0.267   -0.551     -0.2152  0.135     4.68    -7.09    -0.96     2.60
    22   -0.076    0.059     -0.1121  0.000    -1.48     1.76    -0.91     1.20
    22   -0.093    0.022      0.1112  0.000    -3.25     2.36     0.91     1.20
   211    0.246    0.048      0.1600  0.140     3.18     9.04     4.69     9.00
   211   -0.086   -0.007     -0.1431  0.140    -0.87    -8.41    -2.86    13.20
   111   -0.019    0.020      0.3632  0.135 0.76E+05 -.20E+06 0.67E+06 0.77E+06
  -211    0.136   -0.125      0.1944  0.140    10.09    -0.33     0.45    12.20
   211    0.432    0.341     -0.0244  0.140     3.01     8.91    -0.22     5.60
   111   -0.121    0.341      0.3961  0.135    -0.62     7.35     6.81     9.20
   111    0.049   -0.133     -0.0130  0.135     2.57    -1.51    -4.80     7.00
    22    0.092   -0.151      0.2448  0.000     1.26    -4.19     0.97     1.20
   211    0.226    0.348     -0.1500  0.140     2.39     8.32    -0.30     4.20
  -211   -0.214    0.232      0.0678  0.140     1.50     5.16    -2.81    13.60
   211   -0.287   -0.209     -0.0173  0.140    -5.53     0.64    -0.25     1.60
   111   -0.378   -0.312      0.9474  0.135    -8.36    -4.31     5.68     8.00
   211   -0.069   -0.024      0.2587  0.140     0.62    -2.62     6.85     7.60
  -211   -0.127   -0.086     -0.1106  0.140     1.84    -7.92    -3.45     6.40
   111    0.063   -0.517      0.2001  0.135    -2.29    -3.92    -0.60     8.20
  -211    0.196    0.489     -0.4520  0.140    -1.41     6.43    -3.43     6.60
   111    0.557   -0.246      0.2651  0.135     0.00    -1.94     3.53     9.40
   111    0.463    0.030     -0.9192  0.135     4.63     0.23    -6.33     9.40
   111    0.381   -0.423     -5.8120  0.135     1.53    -3.71   -41.54    42.20
    22   -0.112    0.138     -0.3027  0.000    -3.55     1.80    -1.21     1.40
   111    0.092    0.214     -0.2762  0.135    -0.50    -7.18   -10.61    15.60
    22   -0.078   -0.474     -0.3827  0.000 -.29E+05 -.33E+05 -.36E+05 0.69E+05
  -211    0.383    0.318     -0.3718  0.140    -7.02     4.20    -0.24     1.60
  -211   -0.310    0.211     -0.1819  0.140    -3.23     5.29     0.15     1.60
   111    0.720   -0.075      0.6105  0.135     6.81     2.23    19.14    24.60
   111   -0.033   -0.175     -0.7106  0.135    -5.40    -4.70    -8.84    11.80
   111    0.305    0.163     -0.0926  0.135     7.75    -5.31    -7.97    10.80
  -211   -0.045   -0.238      0.1403  0.140    -4.52    -4.58     0.63     3.40
  -211    0.195   -0.210     -0.8831  0.140     7.20     1.33    -3.14     4.20
   111    0.007    0.162      0.2450  0.135     7.02     3.56     2.46     8.40
