     0.02500     28.17055
     0.07500     35.36887
     0.12500     57.02894
     0.17500      7.72739
     0.27500     19.43322
     0.32500      6.11588
     0.37500      5.65359
     0.42500     10.80565
 after hadron evolution
     0.02500     46.84269
     0.07500     44.71601
     0.12500     31.78012
     0.17500     15.28239
     0.22500     34.54761
     0.27500     13.27430
     0.32500     12.03886
     0.37500      5.82273
