 after hadron evolution
     0.02500     78.25963
     0.07500     70.81924
     0.12500    146.51157
     0.17500     30.01276
     0.22500     42.11695
     0.32500     12.32874
     0.37500     23.09954
     0.42500     32.75943
     0.47500     10.43759
     0.57500      9.22062
     0.72500      8.32992
     0.77500     15.45808
